ID,Church,Enough/Satisfied,Friend,Love,Me,Mosque,Seat,Temple,You
ImageID_PKOIZA0V,0.012957721,0.00432541,0.016929904,0.058602605,0.072300814,0.0121136485,0.12223719,0.06594645,0.6345862
ImageID_1WJ73SAV,0.06758065,0.47072512,0.108225696,0.21356037,0.008668861,0.023603525,0.045407977,0.048584066,0.013643751
ImageID_PA7EBS0E,0.010099478,0.009222695,0.006391537,0.0019656036,0.12643002,0.0027820806,0.078481324,0.6964106,0.06821675
ImageID_DI1SEGIF,0.0037761377,0.008249519,0.01525482,0.7562615,0.05527529,0.0018837148,0.0058862944,0.015518654,0.13789394
ImageID_1JRAK1FI,0.0025479991,0.0018686245,0.0036283631,0.065032095,0.09376523,0.007488493,0.11576574,0.016961323,0.6929421
ImageID_Z86Z6VPG,0.03468857,0.01729339,0.0058538527,0.038576502,0.2588213,0.43046817,0.025300771,0.13357207,0.055425424
ImageID_46BA5CVV,0.04856672,0.33925277,0.011903353,0.03147428,0.44718277,0.018583614,0.0042208536,0.09507081,0.0037447223
ImageID_TOH0IDIP,0.03952283,0.012995893,0.08002366,0.3504096,0.20890868,0.049183615,0.037092034,0.03093636,0.19092728
ImageID_5H2NIWTU,0.010322213,0.0057440167,0.022905312,0.011185062,0.15762532,0.0044306093,0.2797022,0.020248564,0.48783672
ImageID_CGL3Q8TE,0.030298758,0.029851472,0.03464669,0.5349519,0.09069852,0.034660947,0.031435,0.19488172,0.018574975
ImageID_6BUQFPQ0,0.09871159,0.32599527,0.017220873,0.013864222,0.11657048,0.02451814,0.063556485,0.29696476,0.042598188
ImageID_A529Y5RE,0.14539924,0.33666107,0.06083221,0.009714261,0.332295,0.054425046,0.0015491268,0.028311377,0.030812738
ImageID_6KSU2JGR,0.03389387,0.0040035667,0.002001702,0.019840887,0.56852525,0.00790027,0.014856426,0.10271969,0.24625838
ImageID_YLA0QV5G,0.11675866,0.47439113,0.10116572,0.11192548,0.002365002,0.11587807,0.008681173,0.06518568,0.003649155
ImageID_QODANGJC,0.14726874,0.024030266,0.0035025019,0.002245476,0.10127084,0.0042254883,0.017005492,0.31312338,0.38732782
ImageID_FBMNYOG4,0.23660177,0.1549799,0.007841523,0.0019311165,0.011850908,0.11057939,0.07824963,0.38389274,0.014072926
ImageID_F9GUFXON,0.10251646,0.22889927,0.045985077,0.050387345,0.17262259,0.1516529,0.0078979675,0.060384296,0.1796541
ImageID_KPUYWO6T,0.011726302,0.027528804,0.09011869,0.7330393,0.078515075,0.009695771,0.014356623,0.030653551,0.004365875
ImageID_D5QANDA5,0.025512798,0.091433465,0.07222713,0.16797946,0.07660024,0.010903663,0.015753984,0.39562282,0.14396653
ImageID_NRIYWZQY,0.021729251,0.05246467,0.43105608,0.2618192,0.052901138,0.015050723,0.03756179,0.11227529,0.015141885
ImageID_B2PB93DZ,0.035106797,0.005909303,0.004052885,0.0075111673,0.09825314,0.008041206,0.18328354,0.022140497,0.63570154
ImageID_7LHAW08I,0.016190505,0.009709388,0.017859679,0.22864847,0.4690032,0.013435007,0.14666076,0.04605246,0.052440576
ImageID_OHNXXI92,0.007693966,0.09629081,0.017477358,0.013366226,0.008461623,0.008601562,0.76176625,0.04354052,0.04280168
ImageID_O0VT1VNS,0.048193682,0.39483896,0.036504023,0.022838192,0.18131554,0.04335153,0.011076429,0.25013602,0.011745627
ImageID_RPWKT8WG,0.15954606,0.31045967,0.0070676417,0.002648694,0.033182148,0.4040853,0.037939083,0.012058162,0.033013176
ImageID_N6GXM0QH,0.036051594,0.023701321,0.14487414,0.2775714,0.42969245,0.016952593,0.007763536,0.03232743,0.031065578
ImageID_EWMV8UF9,0.18090105,0.37640333,0.31585294,0.03805819,0.004763521,0.0076957913,0.032855626,0.039064165,0.0044054296
ImageID_PK5MX95W,0.008535389,0.020362284,0.0013033246,0.0017205018,0.009256528,0.78630155,0.03717179,0.11334929,0.02199931
ImageID_FX3TNG1O,0.017364275,0.007623264,0.0066618677,0.0065486324,0.8366456,0.01985281,0.0023813627,0.07974207,0.023180002
ImageID_TBKQJXJC,0.26787254,0.032929674,0.048127927,0.19560082,0.00718652,0.20475177,0.065485165,0.16101106,0.017034486
ImageID_1U6FZ02W,0.24489924,0.055910673,0.02230321,0.006133475,0.09314581,0.123990186,0.13811724,0.2316628,0.08383738
ImageID_N9EQ8TP5,0.052487876,0.2378628,0.03851721,0.10692332,0.38814732,0.01168792,0.050929144,0.025707787,0.08773673
ImageID_I2YX8RJ5,0.027219929,0.1041748,0.0070306137,0.0017511284,0.20260218,0.27799976,0.07867357,0.05691445,0.24363352
ImageID_02N3CT2H,0.1268349,0.135188,0.0008220326,0.0025394312,0.022383528,0.017811729,0.03896893,0.63171464,0.023736835
ImageID_5OEBM2XR,0.022287492,0.02167795,0.012689549,0.15346226,0.47507524,0.0014863256,0.03258467,0.056693457,0.22404298
ImageID_NP3K0GE1,0.15561904,0.38130763,0.009630548,0.12496638,0.12531598,0.044507883,0.10149164,0.015601247,0.041559733
ImageID_33MY5LCU,0.026516711,0.0018217218,0.16662915,0.02198114,0.12391223,0.016881526,0.0033515093,0.607849,0.031057075
ImageID_DSCD0ZWP,0.008844963,0.0024819253,0.0030733622,0.05060101,0.090266265,0.013620539,0.19382161,0.05418708,0.58310324
ImageID_YCX4R3N9,0.15000448,0.13014726,0.090989105,0.018748485,0.032949694,0.4356905,0.020469164,0.055314243,0.06568717
ImageID_OY7587KK,0.09417901,0.06817077,0.068322554,0.29440886,0.23476507,0.015634758,0.04174914,0.15230504,0.030464858
ImageID_1OMRDAZQ,0.0560801,0.26149538,0.009804955,0.006118905,0.49930146,0.038902957,0.07627105,0.024611337,0.02741386
ImageID_UBE0RHBQ,0.06651755,0.0033434862,0.0021073814,0.0010807917,0.0052080527,0.6133026,0.22552009,0.0697395,0.013180565
ImageID_XE6ITSPY,0.048667867,0.0749806,0.011739777,0.0057497243,0.011041229,0.7868117,0.010889645,0.03025131,0.019868147
ImageID_W8X0FKJK,0.2608109,0.21128945,0.025908906,0.047455955,0.0547676,0.30306748,0.0034371924,0.07453498,0.018727532
ImageID_2INTXMEB,0.012082472,0.061936297,0.027846657,0.016359184,0.5409155,0.1564722,0.017126096,0.13164596,0.035615582
ImageID_A7WLJHJ4,0.050351344,0.615703,0.015314407,0.020821098,0.0035228007,0.101276636,0.16402172,0.025520002,0.0034690944
ImageID_6VUVSQSV,0.307891,0.12402766,0.07339412,0.08524685,0.23166284,0.019551747,0.048317764,0.091084264,0.018823652
ImageID_TU2VLURW,0.029938528,0.009563394,0.083327904,0.5515248,0.18241271,0.007870377,0.0011147856,0.106489144,0.027758246
ImageID_YHW74EO6,0.05020411,0.009879308,0.012194635,0.2511048,0.10791823,0.018024763,0.041939612,0.12366354,0.385071
ImageID_MF3Q2BHH,0.19620593,0.2850158,0.010012784,0.0075222747,0.010031231,0.2636036,0.048582055,0.16635273,0.012673527
ImageID_CZT3W49A,0.039165493,0.48706678,0.036044713,0.034800205,0.15548438,0.08045164,0.009945234,0.074573845,0.08246766
ImageID_O16IKIGF,0.022834042,0.10290994,0.00018951467,0.0001858596,0.0013539935,0.8194659,0.048728175,0.0036254534,0.000707094
ImageID_8Y9D4UCI,0.053642977,0.35467055,0.033638626,0.21053302,0.06690836,0.087155655,0.050214283,0.104993574,0.038242944
ImageID_U20NPVR7,0.08235115,0.023843555,0.08195079,0.022062074,0.12702677,0.19500977,0.014499962,0.0342747,0.41898125
ImageID_0CC2ZBLK,0.018449195,0.019220317,0.17666413,0.4135136,0.12075472,0.019072304,0.0022512788,0.21083285,0.019241635
ImageID_FBDZ8HBQ,0.02966243,0.14152879,0.09803254,0.035581462,0.09834663,0.12517135,0.044636607,0.32808632,0.09895386
ImageID_XUJZVEIE,0.035634406,0.059372205,0.03687587,0.092076674,0.41502905,0.057033878,0.08788884,0.02704841,0.18904056
ImageID_WRHA1EQX,0.019783413,0.94268626,0.0035788384,0.0028576697,0.00030049498,0.01057294,0.0052281553,0.011255308,0.0037368953
ImageID_HHDVODEI,0.008988728,0.01252529,0.0008798437,0.0017273562,0.01726388,0.8810395,0.027532872,0.027350992,0.022691524
ImageID_GGD8SX6H,0.19583671,0.07291053,0.015953694,0.08171456,0.011699614,0.21572769,0.11870578,0.26475722,0.022694204
ImageID_2MDGBAIP,0.07163111,0.006604844,0.22609094,0.6078879,0.013165079,0.00920274,0.009167539,0.017348547,0.03890126
ImageID_JJ2SIF5L,0.13684873,0.22335148,0.097689316,0.2877695,0.048114292,0.051032875,0.019482158,0.094544515,0.041167125
ImageID_MU0B83UE,0.021788677,0.005855125,0.39573306,0.41073203,0.022396674,0.002669528,0.06797384,0.016510326,0.056340653
ImageID_SGCM7QLB,0.054849155,0.1747359,0.012645105,0.15141807,0.042323925,0.3994017,0.14649048,0.015938392,0.0021973639
ImageID_QZ8JWOU7,0.13827026,0.22777534,0.034273498,0.1074747,0.044590864,0.23509263,0.03425926,0.073195614,0.105067804
ImageID_A5VZFPIS,0.03969773,0.004028546,0.13621174,0.21922952,0.12191801,0.0131346285,0.093326636,0.32479033,0.047662865
ImageID_48VIQX34,0.031490505,0.034249533,0.00743937,0.0031743129,0.02325682,0.1673859,0.64251125,0.049237773,0.0412545
ImageID_MQCYWOXX,0.19417499,0.26252508,0.0012019399,0.004155995,0.0770824,0.042146873,0.17346707,0.21242368,0.032821972
ImageID_FNACYNDV,0.021983642,0.020010293,0.015516378,0.0026301064,0.8630168,0.025569908,0.0051851273,0.017938945,0.028148856
ImageID_69M4KWXU,0.057874944,0.8723356,0.0045299395,0.010295651,0.0041050147,0.041023474,0.0011967545,0.006903951,0.0017347536
ImageID_J335DPCR,0.10002065,0.043859575,0.16826826,0.2936295,0.033823084,0.06972833,0.037047483,0.21414734,0.039475784
ImageID_3ZW44KBP,0.10427497,0.6713959,0.03835033,0.042997032,0.015235513,0.05463433,0.016321171,0.031119587,0.025671018
ImageID_MALS8MAB,0.008121578,0.005586336,0.05333807,0.019271767,0.05705602,0.0034566515,0.019435138,0.12544215,0.70829225
ImageID_97952UE1,0.029563742,0.023078311,0.2328163,0.23268355,0.096934095,0.045416,0.019567382,0.08152623,0.23841447
ImageID_F66T2XQ9,0.013738109,0.095088966,0.004399317,0.04679702,0.045453843,0.07683366,0.084484085,0.16315205,0.47005284
ImageID_XRMTQQ1S,0.08152342,0.17312782,0.28310406,0.10969672,0.025963305,0.046239395,0.020105058,0.21588157,0.044358704
ImageID_FUYNB84E,0.093485616,0.2121795,0.041448653,0.091147944,0.14629161,0.114970505,0.106714986,0.08089122,0.11286999
ImageID_35UC77AN,0.017634697,0.029848855,0.017163685,0.06752171,0.5798018,0.023194272,0.031763744,0.14461702,0.0884542
ImageID_2T6P6H3M,0.008329265,0.01191258,0.076607406,0.041716635,0.37640992,0.00885746,0.21262361,0.04313482,0.22040825
ImageID_X8APO58Z,0.0042137424,0.84526026,0.02141389,0.0074358215,0.09625491,0.010865472,0.0022478502,0.009180355,0.0031276748
ImageID_NKZQHJWD,0.023253355,0.06642289,0.0116043985,0.018265232,0.33137017,0.030377857,0.043787368,0.054181278,0.42073753
ImageID_P941X4UD,0.054298937,0.0032044875,0.006712757,0.029038167,0.7809227,0.0067612943,0.0076203714,0.04481782,0.06662348
ImageID_X5TBSP1Y,0.12671527,0.010372018,0.15187834,0.10793619,0.006143998,0.069850184,0.004676845,0.0680492,0.45437786
ImageID_RK76DMMO,0.185987,0.0750155,0.010512373,0.0050122263,0.064187616,0.016447304,0.47076508,0.0264204,0.14565247
ImageID_ELL7355W,0.24316269,0.106300935,0.0009906449,0.004672815,0.003040563,0.40507472,0.15906405,0.029917205,0.047776338
ImageID_KA0R113Y,0.041899346,0.13387282,0.061662935,0.054788787,0.259054,0.043503057,0.045739118,0.06562914,0.29385078
ImageID_K23R1C12,0.014534385,0.022350527,0.08297895,0.19432881,0.14854789,0.12546541,0.0663758,0.039732184,0.3056861
ImageID_J2JR0Z00,0.02451874,0.37269297,0.038456667,0.0015057237,0.013497655,0.031494267,0.24130578,0.19682169,0.079706416
ImageID_BK3PHSUO,0.06553304,0.032322977,0.18390974,0.25003508,0.010475289,0.1617954,0.0525593,0.12698527,0.116383955
ImageID_5WKEL0G5,0.079809204,0.0661547,0.08688637,0.0024371336,0.037600603,0.09785661,0.047056515,0.47685033,0.10534851
ImageID_UKG5I76D,0.06584334,0.10723727,0.003111881,0.0012101394,0.014243609,0.047709014,0.30858967,0.3676826,0.08437255
ImageID_S6OABAZA,0.040448524,0.027205117,0.025802733,0.17433564,0.020734753,0.010235104,0.45524645,0.019223781,0.22676787
ImageID_96AV0L14,0.09543353,0.4324874,0.019130692,0.0116484575,0.25969762,0.016987089,0.07009015,0.06184384,0.03268123
ImageID_2RHSPQFA,0.042726934,0.22679287,0.024456462,0.34084582,0.15757778,0.019008685,0.029107505,0.116319954,0.04316389
ImageID_HAMMNMSE,0.10955417,0.3317665,0.03195322,0.08654034,0.09582543,0.05024572,0.07978689,0.12701522,0.08731256
ImageID_ZGOI7116,0.009770155,0.048306115,0.2454205,0.43827888,0.08855037,0.030447131,0.03253956,0.048216596,0.05847067
ImageID_IZ5S888T,0.08925575,0.24126667,0.010347518,0.033075243,0.059560634,0.041199937,0.2808575,0.15886004,0.08557674
ImageID_19ULLGCT,0.03295701,0.12813051,0.17837676,0.028128078,0.0126706585,0.056975175,0.04297407,0.07564965,0.4441381
ImageID_PAKGF55L,0.17411973,0.13286623,0.025989491,0.0043319874,0.2923261,0.17933145,0.08272989,0.08346679,0.024838356
ImageID_VHSQ9LYX,0.057334766,0.03237044,0.023104765,0.14656347,0.020179696,0.31701064,0.08418545,0.30232382,0.016926961
ImageID_RZVPOCVZ,0.07762744,0.40526807,0.011386323,0.058504373,0.09722413,0.29395515,0.00655082,0.045810286,0.0036734473
ImageID_0BGG3W3J,0.010690733,0.010556105,0.0038183797,0.0015391043,0.017593626,0.013079567,0.908727,0.017045164,0.016950266
ImageID_1WD3S6DQ,0.0042237733,0.0006779361,0.6094276,0.05339944,0.13687277,0.00027178106,0.009969503,0.025653247,0.15950394
ImageID_1P3RB5F2,0.052094102,0.08613594,0.04502998,0.0063067423,0.08287324,0.12505315,0.11797958,0.017469607,0.46705762
ImageID_DQMUNZH6,0.06566995,0.48028633,0.0072278855,0.03604153,0.03395466,0.18730061,0.004753486,0.16582446,0.018941043
ImageID_ELXZW1RC,0.024633545,0.084888406,0.20628871,0.5272259,0.07322825,0.022673994,0.030692428,0.022779835,0.007589001
ImageID_WZ57XRKH,0.06776677,0.20663972,0.26121658,0.15548643,0.051173173,0.02614996,0.012014037,0.16757628,0.051977005
ImageID_XA81YBI7,0.070043765,0.107130446,0.036036395,0.0025703527,0.024046382,0.035162833,0.006903508,0.601862,0.11624434
ImageID_V83MRNRW,0.019750757,0.022306876,0.07962864,0.20572893,0.13686086,0.040634166,0.11700593,0.2920713,0.086012565
ImageID_J8QQG71T,0.01715933,0.010143113,0.0079682,0.020848611,0.035731044,0.025037281,0.43657184,0.04179577,0.4047449
ImageID_S9JNN73H,0.26661614,0.2164792,0.0016669355,0.00041083098,0.01461337,0.4774496,0.009416361,0.0030146847,0.01033296
ImageID_TFWFY0JD,0.21637571,0.728946,0.0016241577,0.014166068,0.0021145658,0.018021174,0.007140296,0.009883451,0.0017286645
ImageID_VI5MGQ5R,0.013994321,0.31685698,0.3384211,0.16160487,0.107843705,0.0061084675,0.011252605,0.02638254,0.017535385
ImageID_AKU807TH,0.074422784,0.38263008,0.010189796,0.0077385074,0.0059497007,0.097176835,0.33985257,0.057259057,0.024780635
ImageID_KC5TZ48U,0.017563833,0.5947585,0.0067203958,0.017478557,0.03376109,0.012273565,0.2287859,0.04234658,0.046311468
ImageID_SQRMBWTF,0.11510034,0.06743073,0.034178868,0.043222893,0.013457278,0.43009284,0.03612405,0.23624675,0.024146259
ImageID_5MVTYFWY,0.021963097,0.11855925,0.010132606,0.07195985,0.0017973153,0.046175368,0.004362327,0.7224775,0.002572708
ImageID_OWD9FZBU,0.02318847,0.008958869,0.0029826201,0.0015966223,0.008434806,0.04099324,0.4372881,0.16912074,0.30743656
ImageID_0VCRV6W5,0.0073370016,0.0121589815,0.0015017797,0.0009717,0.8588617,0.012422064,0.013587512,0.055071507,0.038087737
ImageID_OQ3W8TNS,0.013239538,0.8156643,0.007714317,0.0013941546,0.0018969364,0.09330791,0.035661627,0.005465754,0.02565548
ImageID_4KUHPQV2,0.04319235,0.0012996596,0.018635266,0.01054184,0.3329632,0.14067236,0.06437295,0.045996226,0.34232622
ImageID_K1PV0KCO,0.023313379,0.006117212,0.07573378,0.54434526,0.044998106,0.0035516438,0.08027392,0.09721398,0.12445272
ImageID_9YOUPBIL,0.120796,0.07368057,0.22861879,0.39062878,0.0022477321,0.057177182,0.08234196,0.03090906,0.01359996
ImageID_32RYW9YF,0.09041884,0.024105396,0.13398622,0.65748906,0.030263038,0.007832248,0.007554399,0.026300017,0.022050813
ImageID_BPFQ6IZ7,0.0038312941,0.06699726,0.0032763423,0.0035188224,0.79237866,0.0051966896,0.010500495,0.09709737,0.017203128
ImageID_MEIRKOCD,0.05833723,0.51620257,0.007942634,0.010772254,0.06490536,0.12797756,0.06977834,0.13145523,0.012628711
ImageID_QULIT2VX,0.006360875,0.0055891764,0.076811746,0.704442,0.029440155,0.008869892,0.0035071382,0.0078798225,0.15709916
ImageID_PI3P51BW,0.020945176,0.025517037,0.009612697,0.038303703,0.4039219,0.03694124,0.107729495,0.14540388,0.2116249
ImageID_A80NJWF1,0.01003909,0.0067229336,0.582741,0.07107354,0.030344965,0.019144285,0.045130875,0.15692614,0.07787723
ImageID_9UUNNUP7,0.053779636,0.19713457,0.017937345,0.003977096,0.0052193506,0.6857116,0.0018857968,0.031416316,0.002938274
ImageID_HZGGWYCX,0.016459152,0.6746766,0.007256504,0.016098438,0.006090372,0.20035084,0.03836638,0.03173157,0.008970137
ImageID_UFIMWW95,0.05174879,0.011235723,0.03275934,0.06980156,0.6412359,0.039691545,0.10789447,0.022657916,0.02297481
ImageID_OCLAAGLW,0.033614177,0.0013747078,0.066224635,0.033101916,0.07186433,0.003043195,0.19803669,0.29372162,0.29901874
ImageID_BMN7YOFK,0.069784075,0.8864628,0.003274165,0.0005766794,0.0016993517,0.010565759,0.00625339,0.02030599,0.0010778491
ImageID_4LAWJGC4,0.18244573,0.05492847,0.10119939,0.09613914,0.05864533,0.02266281,0.04936046,0.02134012,0.41327855
ImageID_4EFWG3BZ,0.043731727,0.02127904,0.0033513014,0.001158028,0.0013255014,0.91800404,0.0011616184,0.00237954,0.007609156
ImageID_CGA1I1TY,0.027439192,0.018786896,0.2805465,0.010668718,0.121768445,0.031063994,0.21148892,0.04695215,0.25128523
ImageID_KXEBIK4W,0.07817461,0.33196798,0.035606153,0.009990441,0.044113647,0.026418995,0.099050395,0.18733652,0.18734129
ImageID_AMPQ6O6M,0.039994113,0.066960916,0.03301151,0.07456075,0.10285559,0.14078937,0.054615982,0.40965825,0.07755348
ImageID_DFO254P9,0.21000059,0.06564665,0.004341976,0.0031138815,0.031097054,0.3201432,0.054008648,0.2878321,0.023815913
ImageID_50DL21IW,0.018753663,0.027723432,0.18418504,0.23135465,0.049112298,0.2449202,0.060926817,0.14559539,0.037428524
ImageID_11YMYLBM,0.13992253,0.0082671335,0.020926142,0.0035210773,0.15692028,0.01026189,0.047266953,0.37339464,0.23951924
ImageID_UBXQD38W,0.01697896,0.000684519,0.66930115,0.020121776,0.17696801,0.0027165103,0.09300792,0.016458703,0.0037625039
ImageID_SRWRKGAI,0.06127987,0.032173336,0.06362671,0.026974026,0.14104384,0.1057632,0.3397829,0.10769383,0.12166232
ImageID_1YD4DQEM,0.03219145,0.06460525,0.08610996,0.23325606,0.10528697,0.097915985,0.19006695,0.10073351,0.08983399
ImageID_C13M9JCU,0.0009955622,0.0035826194,0.010887407,0.0012952267,0.969387,0.004226991,0.0010046071,0.00612833,0.002492233
ImageID_W83D82QP,0.016781094,0.0006847911,0.0010713662,0.0011071833,0.15652463,0.0032997194,0.019568732,0.44350567,0.3574568
ImageID_MBEB10J6,0.047014948,0.55423504,0.0037666762,0.014135385,0.05841468,0.021845698,0.09096747,0.08682961,0.1227905
ImageID_0OVF8QUE,0.11960156,0.039153256,0.012939754,0.0782784,0.44132364,0.03154867,0.01260404,0.024016384,0.24053425
ImageID_YSSKQ8UW,0.0026711568,0.0029853988,0.020363491,0.003996637,0.024565397,0.006637963,0.80517423,0.01676904,0.11683668
ImageID_RNUCVMUI,0.001593486,0.0007234523,0.35979697,0.5848776,0.022589143,0.0011657382,0.002870909,0.019918283,0.006464417
ImageID_YCXAG9T0,0.016644808,0.02020905,0.0026393523,0.025546545,0.15488203,0.04471734,0.5635142,0.15804784,0.013798941
ImageID_USPKBJSI,0.012933351,0.001153708,0.008411351,0.053308006,0.03418825,0.0023155683,0.48626506,0.3425196,0.058905195
ImageID_AMY2DAI3,0.059771754,0.024355428,0.70216084,0.027507616,0.0046797777,0.04351624,0.10443081,0.02744743,0.006130064
ImageID_I4OJFF3U,0.18143257,0.31079975,0.049868822,0.011587413,0.003806411,0.035660416,0.19016369,0.18669394,0.029986965
ImageID_V32GLMME,0.2780083,0.23358513,0.049925637,0.12773217,0.060222603,0.02889287,0.018316505,0.1207954,0.0825213
ImageID_TSA3HKYY,0.03341133,0.1055391,0.03107549,0.14296691,0.5154928,0.021801012,0.024748916,0.027534353,0.09743003
ImageID_58X168WV,0.041912198,0.04404456,0.21893686,0.32918745,0.1613267,0.029866641,0.049909208,0.07939711,0.045419335
ImageID_ZQMNKPAJ,0.10548417,0.010162554,0.12429993,0.08217521,0.09189917,0.009105535,0.12900324,0.09137486,0.35649538
ImageID_FZDCLPFY,0.039906703,0.021362413,0.007288731,0.072961025,0.029987926,0.12116526,0.27874953,0.08640051,0.34217793
ImageID_VP7YCB1C,0.046060484,0.04221768,0.021451093,0.025823005,0.09930558,0.60695326,0.039448682,0.09846727,0.020272966
ImageID_DRNSZ40P,0.14838953,0.05676122,0.031960268,0.02514493,0.20047785,0.026844941,0.01430261,0.13019326,0.36592534
ImageID_AEK59CYQ,0.008642292,0.006883973,0.0013045444,0.0021859617,0.11273194,0.01137192,0.72733486,0.015534376,0.11401021
ImageID_AG9ZEDNG,0.061694685,0.20400049,0.0013276263,1.6867747e-05,0.009683188,0.6857476,0.0040160683,0.02141403,0.012099461
ImageID_R3NYFV8D,0.082846075,0.023163779,0.31054822,0.20995419,0.16192658,0.016762774,0.008119091,0.03555569,0.15112361
ImageID_UD0T2X3C,0.014981506,0.80129725,0.016088868,0.0034823166,0.016075585,0.09033695,0.0032472333,0.020483762,0.034006376
ImageID_OC1QNQXZ,0.006208124,0.012615802,0.1503136,0.4582441,0.0075221644,0.002309404,0.015866045,0.18047799,0.16644269
ImageID_MBLA1EMK,0.0071937945,0.086227775,0.11784988,0.22929436,0.18489003,0.041082636,0.023616433,0.06921801,0.24062712
ImageID_XUOIUY66,0.08730795,0.8300722,0.0021535105,0.00012916971,0.0032873116,0.012450815,0.00825743,0.055507176,0.0008344395
ImageID_SIX6IR47,0.08939326,0.049754053,0.123824805,0.004213977,0.28977633,0.30135533,0.028835734,0.09836174,0.014484754
ImageID_XRKHEVCG,0.018000878,0.2875224,0.26601884,0.14816314,0.01450572,0.04925915,0.024190983,0.11600583,0.07633306
